year,month,province,occupancy_rate,checkin_count,visitors_total,visitors_thai,visitors_foreign,revenue_total_mb,revenue_thai_mb,revenue_foreign_mb,date,region,month_sin,month_cos,is_high_season,foreign_ratio,revenue_per_visitor
2025,1,ราชบุรี,60.17,100693,247752,235212,12540,517.3,488.09,29.21,2025-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0506151312602925,2087.97507184604
2025,2,ราชบุรี,62.52,104633,255299,244394,10905,512.9,488.39,24.51,2025-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.042714620895499,2009.016878248642
2025,3,ราชบุรี,60.25,104094,260710,250432,10278,546.39,521.8,24.59,2025-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0394231138046104,2095.7769168808254
2025,4,ราชบุรี,62.39,101327,306085,296775,9310,625.16,602.12,23.04,2025-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0304163876047503,2042.439191727788
2025,5,ราชบุรี,62.05,97252,311956,304410,7546,637.47,618.57,18.9,2025-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0241893087486696,2043.4612573568068
2025,6,ราชบุรี,60.69,93690,303237,292071,11166,596.88,570.39,26.49,2025-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.0368226832477567,1968.361380702223
2025,7,ราชบุรี,60.96,92904,245273,232722,12551,606.22,574.4200000000001,31.8,2025-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0511715516995348,2471.6132635879203
2025,8,ราชบุรี,61.88,93449,250321,239287,11034,527.28,499.23,28.05,2025-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0440794020477706,2106.4153626743264
2025,9,ราชบุรี,58.37,87370,233143,222475,10668,482.48,456.13,26.35,2025-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0457573249035999,2069.4595162625515
2025,10,ราชบุรี,59.04,92271,234904,227494,7410,486.47,466.84,19.63,2025-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0315448012805231,2070.931103770051
2025,11,ราชบุรี,62.25,96172,244994,236479,8515,513.46,490.41,23.05,2025-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0347559532070173,2095.8064279125206
2025,12,ราชบุรี,67.15,104832,260524,251217,9307,549.68,524.29,25.39,2025-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0357241559318911,2109.901582963566
2024,1,ร้อยเอ็ด,49.32,34745,73077,72242,835,126.26,124.06,2.2,2024-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.0114263037617855,1727.7666023509448
2024,2,ร้อยเอ็ด,48.31,31838,66955,66244,711,115.63,113.76,1.87,2024-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.0106190725113882,1726.980808005377
2024,3,ร้อยเอ็ด,51.71,35860,75420,74565,855,130.30999999999997,128.06,2.249999999999999,2024-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.0113365155131264,1727.7910368602488
2024,4,ร้อยเอ็ด,55.11,35822,86196,85085,1111,149.43,146.63,2.8,2024-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0128892291985707,1733.6071279409718
2024,5,ร้อยเอ็ด,50.36,32727,78917,77250,1667,137.32,133.13,4.19,2024-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0211234588238275,1740.0560082111583
2024,6,ร้อยเอ็ด,46.74,30099,72525,71197,1328,126.02999999999992,122.69999999999992,3.33,2024-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.0183109272664598,1737.7456049638045
2024,7,ร้อยเอ็ด,47.72,32786,76292,74967,1325,131.38,128.76,2.62,2024-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0173674828291301,1722.0678445970743
2024,8,ร้อยเอ็ด,53.62,35382,82288,80997,1291,141.67000000000002,139.12,2.55,2024-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0156888003111024,1721.636204549874
2024,9,ร้อยเอ็ด,50.51,33809,78666,77317,1349,135.45,132.79000000000002,2.660000000000001,2024-09-01,ภาคตะวันออกเฉียงเหนือ,-1.0,-1.8369701987210292e-16,0,0.0171484504105967,1721.8366257341163
2024,10,ร้อยเอ็ด,52.04,31656,75533,74404,1129,132.1,129.31,2.79,2024-10-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844386,0.5000000000000001,0,0.0149471092105437,1748.9044523585717
2024,11,ร้อยเอ็ด,54.81,33277,79545,77532,2013,139.71,134.74,4.97,2024-11-01,ภาคตะวันออกเฉียงเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0253064303224589,1756.3643220818406
2024,12,ร้อยเอ็ด,58.35,37425,89305,87928,1377,156.18999999999994,152.80999999999997,3.379999999999999,2024-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.0154190694809921,1748.950226751021
2025,1,ร้อยเอ็ด,52.18,36978,77803,76691,1112,133.84,130.62,3.22,2025-01-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,0.8660254037844387,1,0.0142925080009768,1720.242150045628
2025,2,ร้อยเอ็ด,50.84,33017,69594,68633,961,119.56,116.9,2.66,2025-02-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844386,0.5000000000000001,1,0.0138086616662355,1717.9641923154295
2025,3,ร้อยเอ็ด,52.97,35960,75684,74755,929,129.69,127.32,2.37,2025-03-01,ภาคตะวันออกเฉียงเหนือ,1.0,6.123233995736766e-17,1,0.0122747212092384,1713.572221341367
2025,4,ร้อยเอ็ด,55.16,38552,84886,84183,703,148.88,147.16,1.72,2025-04-01,ภาคตะวันออกเฉียงเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0082816954503687,1753.8816766015598
2025,5,ร้อยเอ็ด,54.03,34939,91179,90035,1144,172.63,169.79,2.84,2025-05-01,ภาคตะวันออกเฉียงเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0125467487031004,1893.308766272936
2025,6,ร้อยเอ็ด,50.120000000000005,31797,77132,75860,1272,136.87,133.78,3.09,2025-06-01,ภาคตะวันออกเฉียงเหนือ,1.2246467991473532e-16,-1.0,0,0.0164912098739822,1774.490483845875
2025,7,ร้อยเอ็ด,47.13,32245,73827,72591,1236,118.62,116.18,2.44,2025-07-01,ภาคตะวันออกเฉียงเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0167418424153764,1606.7292453980251
2025,8,ร้อยเอ็ด,53.94,35765,83276,82089,1187,144.78,142.53,2.25,2025-08-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0142538066189538,1738.5561266151112
2025,9,ร้อยเอ็ด,55.87,36495,85007,83623,1384,146.36,143.63,2.73,2025-09-01,ภาคตะวันออกเฉียงเหนือ,-1.0,-1.8369701987210292e-16,0,0.0162810121519404,1721.7405625419085
2025,10,ร้อยเอ็ด,55.85,33965,82184,80961,1223,141.31,138.49,2.82,2025-10-01,ภาคตะวันออกเฉียงเหนือ,-0.8660254037844386,0.5000000000000001,0,0.0148812420909179,1719.4344397936338
2025,11,ร้อยเอ็ด,54.73,33116,80210,78846,1364,140.75,137.6,3.15,2025-11-01,ภาคตะวันออกเฉียงเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0170053609275651,1754.7687320782943
2025,12,ร้อยเอ็ด,59.53,38171,91740,90255,1485,159.89,156.32,3.57,2025-12-01,ภาคตะวันออกเฉียงเหนือ,-2.4492935982947064e-16,1.0,1,0.0161870503597122,1742.8602572487464
2024,1,ลพบุรี,58.73,75586,383133,380787,2346,660.37,655.45,4.92,2024-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0061232000375848,1723.605118849068
2024,2,ลพบุรี,61.6,74822,379375,377189,2186,653.84,649.26,4.58,2024-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0057621087314662,1723.4662273476113
2024,3,ลพบุรี,56.09,69323,351295,349034,2261,605.5500000000002,600.8000000000002,4.75,2024-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.0064361861113878,1723.7649269132787
2024,4,ลพบุรี,56.81,67597,376784,374240,2544,716.62,710.55,6.07,2024-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0067518790606819,1901.9385111894348
2024,5,ลพบุรี,54.48,64580,359978,357562,2416,684.66,678.89,5.77,2024-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0067115212596325,1901.9495635844407
2024,6,ลพบุรี,55.53,66225,369137,366648,2489,702.0800000000002,696.1300000000001,5.949999999999999,2024-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.006742754045246,1901.9496826381533
2024,7,ลพบุรี,53.41,63701,375098,372039,3059,599.71,593.25,6.46,2024-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0081552021071826,1598.8088446219388
2024,8,ลพบุรี,49.14,59848,352391,349476,2915,563.4399999999999,557.28,6.16,2024-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.0082720614317618,1598.9057609303302
2024,9,ลพบุรี,49.97,60390,355772,353234,2538,568.6199999999999,563.26,5.359999999999999,2024-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0071337823100187,1598.2708026488872
2024,10,ลพบุรี,53.94,63828,359112,356902,2210,583.4499999999999,578.93,4.52,2024-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0061540689255719,1624.7020428167257
2024,11,ลพบุรี,58.86,67765,381276,378954,2322,619.45,614.7,4.75,2024-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0060900764800302,1624.67608766353
2024,12,ลพบุรี,64.43,74179,417417,414971,2446,678.1299999999997,673.1099999999997,5.019999999999998,2024-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0058598475864662,1624.5864447303288
2025,1,ลพบุรี,61.17,78026,409682,407135,2547,699.37,693.88,5.49,2025-01-01,ภาคกลาง,0.4999999999999999,0.8660254037844387,1,0.0062170171010686,1707.1045347366985
2025,2,ลพบุรี,63.45,76779,415487,413127,2360,715.32,710.23,5.09,2025-02-01,ภาคกลาง,0.8660254037844386,0.5000000000000001,1,0.0056800814465915,1721.6423137186
2025,3,ลพบุรี,57.52,72727,369122,366930,2192,646.8000000000001,642.09,4.71,2025-03-01,ภาคกลาง,1.0,6.123233995736766e-17,1,0.005938416025054,1752.2661884146708
2025,4,ลพบุรี,60.2,70774,385466,383297,2169,784.54,779.55,4.99,2025-04-01,ภาคกลาง,0.8660254037844387,-0.4999999999999998,0,0.0056269554253812,2035.302724494508
2025,5,ลพบุรี,57.89,68287,385356,383567,1789,765.76,761.71,4.05,2025-05-01,ภาคกลาง,0.4999999999999999,-0.8660254037844387,0,0.0046424604781033,1987.1495448364628
2025,6,ลพบุรี,58.4,69695,388979,387419,1560,753.0,749.38,3.62,2025-06-01,ภาคกลาง,1.2246467991473532e-16,-1.0,0,0.0040104992814522,1935.83715316251
2025,7,ลพบุรี,55.06,67415,395237,393113,2124,672.5300000000001,667.45,5.08,2025-07-01,ภาคกลาง,-0.4999999999999997,-0.8660254037844388,0,0.0053739907953961,1701.5866429509383
2025,8,ลพบุรี,51.09,62408,365887,363267,2620,597.9000000000001,592.21,5.69,2025-08-01,ภาคกลาง,-0.8660254037844384,-0.5000000000000004,0,0.007160680756627,1634.1110780104243
2025,9,ลพบุรี,50.66,61323,367917,365589,2328,607.26,602.29,4.97,2025-09-01,ภาคกลาง,-1.0,-1.8369701987210292e-16,0,0.0063275140860574,1650.5353109532855
2025,10,ลพบุรี,53.27,63177,362037,360146,1891,595.02,591.24,3.78,2025-10-01,ภาคกลาง,-0.8660254037844386,0.5000000000000001,0,0.0052232230407389,1643.533671972754
2025,11,ลพบุรี,61.39,69736,402651,400554,2097,661.85,657.5,4.35,2025-11-01,ภาคกลาง,-0.5000000000000004,0.8660254037844384,1,0.0052079840854735,1643.7311716598244
2025,12,ลพบุรี,67.64,78031,444711,442127,2584,738.86,733.41,5.45,2025-12-01,ภาคกลาง,-2.4492935982947064e-16,1.0,1,0.0058105151435426,1661.438552228301
2024,1,ลำปาง,67.21,78781,175116,164864,10252,549.01,501.05,47.96,2024-01-01,ภาคเหนือ,0.4999999999999999,0.8660254037844387,1,0.0585440508006121,3135.1218620799928
2024,2,ลำปาง,61.55,65716,145911,136288,9623,459.22,414.2,45.02,2024-02-01,ภาคเหนือ,0.8660254037844386,0.5000000000000001,1,0.0659511620097182,3147.26100156945
2024,3,ลำปาง,45.83,54380,120638,111975,8663,380.84000000000015,340.32000000000016,40.52,2024-03-01,ภาคเหนือ,1.0,6.123233995736766e-17,1,0.0718098774847063,3156.882574313236
2024,4,ลำปาง,56.13,63489,128782,122552,6230,406.99,374.04,32.95,2024-04-01,ภาคเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0483763258840521,3160.301905545806
2024,5,ลำปาง,52.46,60853,123727,118525,5202,389.26,361.75,27.51,2024-05-01,ภาคเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0420441779078131,3146.120086965658
2024,6,ลำปาง,47.8,54728,111317,106757,4560,349.9399999999998,325.80999999999995,24.12999999999998,2024-06-01,ภาคเหนือ,1.2246467991473532e-16,-1.0,0,0.0409640935346802,3143.6348446328934
2024,7,ลำปาง,52.89,59965,129142,120982,8160,434.38,398.41,35.97,2024-07-01,ภาคเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.063186260085797,3363.584271577024
2024,8,ลำปาง,49.05,57150,122915,116390,6525,412.06,383.29,28.77,2024-08-01,ภาคเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0530854655656347,3352.39799861693
2024,9,ลำปาง,46.63,50175,107994,101648,6346,362.69000000000005,334.74,27.950000000000003,2024-09-01,ภาคเหนือ,-1.0,-1.8369701987210292e-16,0,0.0587625238439172,3358.427320036299
2024,10,ลำปาง,60.31,70245,166188,153507,12681,557.19,507.29,49.9,2024-10-01,ภาคเหนือ,-0.8660254037844386,0.5000000000000001,0,0.076305148386165,3352.7691530074376
2024,11,ลำปาง,72.49,83630,197519,183269,14250,661.72,605.64,56.08,2024-11-01,ภาคเหนือ,-0.5000000000000004,0.8660254037844384,1,0.0721449582065522,3350.158718908054
2024,12,ลำปาง,79.25,96899,228009,213635,14374,762.5599999999997,705.9799999999998,56.579999999999984,2024-12-01,ภาคเหนือ,-2.4492935982947064e-16,1.0,1,0.0630413711739448,3344.4293865593013
2025,1,ลำปาง,69.75,83490,185879,175364,10515,594.0899999999999,544.41,49.68,2025-01-01,ภาคเหนือ,0.4999999999999999,0.8660254037844387,1,0.0565690583659262,3196.111448845754
2025,2,ลำปาง,64.39,69132,153738,144998,8740,494.24,452.83,41.41,2025-02-01,ภาคเหนือ,0.8660254037844386,0.5000000000000001,1,0.0568499655257646,3214.8200184729867
2025,3,ลำปาง,49.53,57199,124443,115963,8480,396.42,356.46,39.96,2025-03-01,ภาคเหนือ,1.0,6.123233995736766e-17,1,0.0681436480959154,3185.554832332875
2025,4,ลำปาง,56.940000000000005,68467,137268,130273,6995,451.09,413.32,37.77,2025-04-01,ภาคเหนือ,0.8660254037844387,-0.4999999999999998,0,0.0509587085118163,3286.1992598420607
2025,5,ลำปาง,53.19,65082,133035,128327,4708,418.12,393.11,25.01,2025-05-01,ภาคเหนือ,0.4999999999999999,-0.8660254037844387,0,0.0353891832976284,3142.932311045965
2025,6,ลำปาง,49.85,59686,120456,116386,4070,381.09,358.91,22.18,2025-06-01,ภาคเหนือ,1.2246467991473532e-16,-1.0,0,0.0337882712359699,3163.727834229927
2025,7,ลำปาง,46.67,57530,121140,115114,6026,409.41,383.47,25.94,2025-07-01,ภาคเหนือ,-0.4999999999999997,-0.8660254037844388,0,0.0497440977381542,3379.6433878157504
2025,8,ลำปาง,50.19,58841,127071,121303,5768,431.16,405.61,25.55,2025-08-01,ภาคเหนือ,-0.8660254037844384,-0.5000000000000004,0,0.0453919462347821,3393.063720282362
2025,9,ลำปาง,60.25,59144,122839,117631,5208,416.33,393.04,23.29,2025-09-01,ภาคเหนือ,-1.0,-1.8369701987210292e-16,0,0.0423969586206335,3389.233061161358
2025,10,ลำปาง,63.44,73744,177542,165480,12062,599.28,551.0,48.28,2025-10-01,ภาคเหนือ,-0.8660254037844386,0.5000000000000001,0,0.0679388539049914,3375.4266596073044
